COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,TIPO,LATITUD,LONGITUD,Geo Municipio
25,CUNDINAMARCA,25181,CHOACHÍ,Municipio,4.578183896,-73.95290054,POINT (-73.95290054 4.578183896)
25,CUNDINAMARCA,25183,CHOCONTÁ,Municipio,5.118419271,-73.68068583,POINT (-73.68068583 5.118419271)
25,CUNDINAMARCA,25200,COGUA,Municipio,5.103127532,-73.97536559,POINT (-73.97536559 5.103127532)
25,CUNDINAMARCA,25214,COTA,Municipio,4.76754674,-74.1415583,POINT (-74.1415583 4.76754674)
25,CUNDINAMARCA,25224,CUCUNUBÁ,Municipio,5.230308105,-73.78001885,POINT (-73.78001885 5.230308105)
25,CUNDINAMARCA,25245,EL COLEGIO,Municipio,4.556947085,-74.42658478,POINT (-74.42658478 4.556947085)
25,CUNDINAMARCA,25258,EL PEÑÓN,Municipio,5.261728244,-74.30830564,POINT (-74.30830564 5.261728244)
25,CUNDINAMARCA,25260,EL ROSAL,Municipio,4.879723016,-74.23802273,POINT (-74.23802273 4.879723016)
25,CUNDINAMARCA,25269,FACATATIVÁ,Municipio,4.834052334,-74.3380229,POINT (-74.3380229 4.834052334)
25,CUNDINAMARCA,25279,FÓMEQUE,Municipio,4.528568462,-73.79705267,POINT (-73.79705267 4.528568462)
25,CUNDINAMARCA,25281,FOSCA,Municipio,4.316280072,-73.95286784,POINT (-73.95286784 4.316280072)
25,CUNDINAMARCA,25286,FUNZA,Municipio,4.743996711,-74.19865992,POINT (-74.19865992 4.743996711)
25,CUNDINAMARCA,25288,FÚQUENE,Municipio,5.416288902,-73.77059829,POINT (-73.77059829 5.416288902)
25,CUNDINAMARCA,25290,FUSAGASUGÁ,Municipio,4.323534028,-74.38859114,POINT (-74.38859114 4.323534028)
25,CUNDINAMARCA,25293,GACHALÁ,Municipio,4.65495513,-73.51055381,POINT (-73.51055381 4.65495513)
25,CUNDINAMARCA,25295,GACHANCIPÁ,Municipio,5.01001953,-73.87671759,POINT (-73.87671759 5.01001953)
25,CUNDINAMARCA,25297,GACHETÁ,Municipio,4.867551134,-73.61773287,POINT (-73.61773287 4.867551134)
25,CUNDINAMARCA,25299,GAMA,Municipio,4.723573464,-73.60054441,POINT (-73.60054441 4.723573464)
25,CUNDINAMARCA,25307,GIRARDOT,Municipio,4.338154518,-74.81143922,POINT (-74.81143922 4.338154518)
25,CUNDINAMARCA,25312,GRANADA,Municipio,4.523484884,-74.33724619,POINT (-74.33724619 4.523484884)
25,CUNDINAMARCA,25317,GUACHETÁ,Municipio,5.387291542,-73.69328234,POINT (-73.69328234 5.387291542)
25,CUNDINAMARCA,25320,GUADUAS,Municipio,5.173554764,-74.64014651,POINT (-74.64014651 5.173554764)
25,CUNDINAMARCA,25322,GUASCA,Municipio,4.801276832,-73.84643485,POINT (-73.84643485 4.801276832)
25,CUNDINAMARCA,25324,GUATAQUÍ,Municipio,4.516381655,-74.78257788,POINT (-74.78257788 4.516381655)
25,CUNDINAMARCA,25326,GUATAVITA,Municipio,4.91158717,-73.78648564,POINT (-73.78648564 4.91158717)
25,CUNDINAMARCA,25328,GUAYABAL DE SÍQUIMA,Municipio,4.866310254,-74.4767709,POINT (-74.4767709 4.866310254)
25,CUNDINAMARCA,25335,GUAYABETAL,Municipio,4.231875945,-73.83543981,POINT (-73.83543981 4.231875945)
25,CUNDINAMARCA,25339,GUTIÉRREZ,Municipio,4.166089563,-74.0246527,POINT (-74.0246527 4.166089563)
25,CUNDINAMARCA,25368,JERUSALÉN,Municipio,4.571350254,-74.68915854,POINT (-74.68915854 4.571350254)
25,CUNDINAMARCA,25372,JUNÍN,Municipio,4.705170789,-73.69247873,POINT (-73.69247873 4.705170789)
25,CUNDINAMARCA,25377,LA CALERA,Municipio,4.700785443,-73.92939921,POINT (-73.92939921 4.700785443)
25,CUNDINAMARCA,25386,LA MESA,Municipio,4.650773167,-74.47321717,POINT (-74.47321717 4.650773167)
25,CUNDINAMARCA,25394,LA PALMA,Municipio,5.333400646,-74.40807863,POINT (-74.40807863 5.333400646)
25,CUNDINAMARCA,25398,LA PEÑA,Municipio,5.20459882,-74.40786611,POINT (-74.40786611 5.20459882)
25,CUNDINAMARCA,25402,LA VEGA,Municipio,4.978619842,-74.33936061,POINT (-74.33936061 4.978619842)
25,CUNDINAMARCA,25407,LENGUAZAQUE,Municipio,5.303637171,-73.68153228,POINT (-73.68153228 5.303637171)
25,CUNDINAMARCA,25426,MACHETÁ,Municipio,5.040349198,-73.61738241,POINT (-73.61738241 5.040349198)
25,CUNDINAMARCA,25430,MADRID,Municipio,4.75156751,-74.2896305,POINT (-74.2896305 4.75156751)
25,CUNDINAMARCA,25436,MANTA,Municipio,4.976881151,-73.56313741,POINT (-73.56313741 4.976881151)
25,CUNDINAMARCA,25438,MEDINA,Municipio,4.484437919,-73.40598487,POINT (-73.40598487 4.484437919)
25,CUNDINAMARCA,25473,MOSQUERA,Municipio,4.672714223,-74.23573194,POINT (-74.23573194 4.672714223)
25,CUNDINAMARCA,25483,NARIÑO,Municipio,4.407952015,-74.80565317,POINT (-74.80565317 4.407952015)
25,CUNDINAMARCA,25486,NEMOCÓN,Municipio,5.093705358,-73.88380238,POINT (-73.88380238 5.093705358)
25,CUNDINAMARCA,25488,NILO,Municipio,4.294780933,-74.614695,POINT (-74.614695 4.294780933)
25,CUNDINAMARCA,25489,NIMAIMA,Municipio,5.121445325,-74.39737048,POINT (-74.39737048 5.121445325)
25,CUNDINAMARCA,25491,NOCAIMA,Municipio,5.066110761,-74.38975476,POINT (-74.38975476 5.066110761)
25,CUNDINAMARCA,25506,VENECIA,Municipio,4.063342074,-74.45259796,POINT (-74.45259796 4.063342074)
25,CUNDINAMARCA,25513,PACHO,Municipio,5.168367634,-74.16336544,POINT (-74.16336544 5.168367634)
25,CUNDINAMARCA,25518,PAIME,Municipio,5.387647345,-74.16395696,POINT (-74.16395696 5.387647345)
25,CUNDINAMARCA,25524,PANDI,Municipio,4.180497268,-74.4711213,POINT (-74.4711213 4.180497268)
25,CUNDINAMARCA,25530,PARATEBUENO,Municipio,4.368158959,-73.2416614,POINT (-73.2416614 4.368158959)
25,CUNDINAMARCA,25535,PASCA,Municipio,4.293733611,-74.27396924,POINT (-74.27396924 4.293733611)
25,CUNDINAMARCA,25572,PUERTO SALGAR,Municipio,5.619752748,-74.5801923,POINT (-74.5801923 5.619752748)
25,CUNDINAMARCA,25580,PULÍ,Municipio,4.691336253,-74.68074404,POINT (-74.68074404 4.691336253)
25,CUNDINAMARCA,25592,QUEBRADANEGRA,Municipio,5.09998103,-74.4945107,POINT (-74.4945107 5.09998103)
25,CUNDINAMARCA,25594,QUETAME,Municipio,4.334589044,-73.85264561,POINT (-73.85264561 4.334589044)
25,CUNDINAMARCA,25596,QUIPILE,Municipio,4.726907976,-74.55359926,POINT (-74.55359926 4.726907976)
25,CUNDINAMARCA,25599,APULO,Municipio,4.537711619,-74.59124656,POINT (-74.59124656 4.537711619)
25,CUNDINAMARCA,25612,RICAURTE,Municipio,4.307363489,-74.72943403,POINT (-74.72943403 4.307363489)
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,Municipio,4.599741357,-74.34490342,POINT (-74.34490342 4.599741357)
25,CUNDINAMARCA,25649,SAN BERNARDO,Municipio,4.140958464,-74.35397692,POINT (-74.35397692 4.140958464)
25,CUNDINAMARCA,25653,SAN CAYETANO,Municipio,5.314600423,-74.07232077,POINT (-74.07232077 5.314600423)
25,CUNDINAMARCA,25658,SAN FRANCISCO,Municipio,4.964100703,-74.27217129,POINT (-74.27217129 4.964100703)
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,Municipio,4.814537831,-74.61525985,POINT (-74.61525985 4.814537831)
25,CUNDINAMARCA,25718,SASAIMA,Municipio,4.946805263,-74.41230921,POINT (-74.41230921 4.946805263)
25,CUNDINAMARCA,25736,SESQUILÉ,Municipio,5.000633875,-73.77206544,POINT (-73.77206544 5.000633875)
25,CUNDINAMARCA,25740,SIBATÉ,Municipio,4.465970004,-74.26328963,POINT (-74.26328963 4.465970004)
25,CUNDINAMARCA,25743,SILVANIA,Municipio,4.436967141,-74.37050903,POINT (-74.37050903 4.436967141)
25,CUNDINAMARCA,25745,SIMIJACA,Municipio,5.509773128,-73.84519164,POINT (-73.84519164 5.509773128)
25,CUNDINAMARCA,25754,SOACHA,Municipio,4.581866267,-74.24029696,POINT (-74.24029696 4.581866267)
25,CUNDINAMARCA,25758,SOPÓ,Municipio,4.888060112,-73.96587528,POINT (-73.96587528 4.888060112)
25,CUNDINAMARCA,25769,SUBACHOQUE,Municipio,4.970358034,-74.15689923,POINT (-74.15689923 4.970358034)
25,CUNDINAMARCA,25772,SUESCA,Municipio,5.122728461,-73.82427313,POINT (-73.82427313 5.122728461)
25,CUNDINAMARCA,25777,SUPATÁ,Municipio,5.061692703,-74.23138328,POINT (-74.23138328 5.061692703)
25,CUNDINAMARCA,25779,SUSA,Municipio,5.440092358,-73.82392529,POINT (-73.82392529 5.440092358)
25,CUNDINAMARCA,25781,SUTATAUSA,Municipio,5.242909347,-73.85540343,POINT (-73.85540343 5.242909347)
25,CUNDINAMARCA,25785,TABIO,Municipio,4.951520046,-74.08449648,POINT (-74.08449648 4.951520046)
25,CUNDINAMARCA,25793,TAUSA,Municipio,5.170527212,-73.95819594,POINT (-73.95819594 5.170527212)
25,CUNDINAMARCA,25797,TENA,Municipio,4.666608192,-74.36764956,POINT (-74.36764956 4.666608192)
25,CUNDINAMARCA,25799,TENJO,Municipio,4.838548601,-74.14680287,POINT (-74.14680287 4.838548601)
25,CUNDINAMARCA,25805,TIBACUY,Municipio,4.321357899,-74.48667274,POINT (-74.48667274 4.321357899)
25,CUNDINAMARCA,25807,TIBIRITA,Municipio,5.084102682,-73.51362546,POINT (-73.51362546 5.084102682)
25,CUNDINAMARCA,25815,TOCAIMA,Municipio,4.452072974,-74.64864406,POINT (-74.64864406 4.452072974)
25,CUNDINAMARCA,25817,TOCANCIPÁ,Municipio,4.968852913,-73.92887021,POINT (-73.92887021 4.968852913)
25,CUNDINAMARCA,25823,TOPAIPÍ,Municipio,5.355688386,-74.28963994,POINT (-74.28963994 5.355688386)
25,CUNDINAMARCA,25839,UBALÁ,Municipio,4.803805182,-73.47654604,POINT (-73.47654604 4.803805182)
25,CUNDINAMARCA,25841,UBAQUE,Municipio,4.500754182,-73.97564545,POINT (-73.97564545 4.500754182)
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATÉ,Municipio,5.316080652,-73.82010566,POINT (-73.82010566 5.316080652)
25,CUNDINAMARCA,25845,UNE,Municipio,4.244611163,-74.11187304,POINT (-74.11187304 4.244611163)
25,CUNDINAMARCA,25851,ÚTICA,Municipio,5.192795708,-74.47780003,POINT (-74.47780003 5.192795708)
25,CUNDINAMARCA,25862,VERGARA,Municipio,5.131267542,-74.30979229,POINT (-74.30979229 5.131267542)
25,CUNDINAMARCA,25867,VIANÍ,Municipio,4.914040619,-74.54936655,POINT (-74.54936655 4.914040619)
25,CUNDINAMARCA,25871,VILLAGÓMEZ,Municipio,5.270694636,-74.19074375,POINT (-74.19074375 5.270694636)
25,CUNDINAMARCA,25873,VILLAPINZÓN,Municipio,5.227298709,-73.57725921,POINT (-73.57725921 5.227298709)
25,CUNDINAMARCA,25875,VILLETA,Municipio,5.011670402,-74.48764746,POINT (-74.48764746 5.011670402)
25,CUNDINAMARCA,25878,VIOTÁ,Municipio,4.436054105,-74.48543339,POINT (-74.48543339 4.436054105)
25,CUNDINAMARCA,25885,YACOPÍ,Municipio,5.591910157,-74.36480865,POINT (-74.36480865 5.591910157)
25,CUNDINAMARCA,25898,ZIPACÓN,Municipio,4.75432173,-74.38673444,POINT (-74.38673444 4.75432173)
25,CUNDINAMARCA,25899,ZIPAQUIRÁ,Municipio,5.06631685,-74.04960323,POINT (-74.04960323 5.06631685)
27,CHOCÓ,27001,QUIBDÓ,Municipio,5.7543229,-76.65015147,POINT (-76.65015147 5.7543229)
27,CHOCÓ,27006,ACANDÍ,Municipio,8.383938499,-77.26560256,POINT (-77.26560256 8.383938499)
27,CHOCÓ,27025,ALTO BAUDÓ,Municipio,5.636740989,-77.0842154,POINT (-77.0842154 5.636740989)
27,CHOCÓ,27050,ATRATO,Municipio,5.525825084,-76.65064357,POINT (-76.65064357 5.525825084)
27,CHOCÓ,27073,BAGADÓ,Municipio,5.503119772,-76.19796907,POINT (-76.19796907 5.503119772)
27,CHOCÓ,27075,BAHÍA SOLANO,Municipio,6.162762775,-77.41653534,POINT (-77.41653534 6.162762775)
27,CHOCÓ,27077,BAJO BAUDÓ,Municipio,4.492865435,-77.08271352,POINT (-77.08271352 4.492865435)
27,CHOCÓ,27099,BOJAYÁ,Municipio,6.474666885,-77.09933025,POINT (-77.09933025 6.474666885)
27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Municipio,5.359661967,-76.77255624,POINT (-76.77255624 5.359661967)
27,CHOCÓ,27150,CARMEN DEL DARIÉN,Municipio,7.033646541,-76.97423016,POINT (-76.97423016 7.033646541)
27,CHOCÓ,27160,CÉRTEGUI,Municipio,5.389828229,-76.52264237,POINT (-76.52264237 5.389828229)
27,CHOCÓ,27205,CONDOTO,Municipio,5.070586101,-76.50701751,POINT (-76.50701751 5.070586101)
27,CHOCÓ,27245,EL CARMEN DE ATRATO,Municipio,5.810938364,-76.19189442,POINT (-76.19189442 5.810938364)
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Municipio,4.272940191,-76.98785828,POINT (-76.98785828 4.272940191)
27,CHOCÓ,27361,ISTMINA,Municipio,4.586818665,-77.00090737,POINT (-77.00090737 4.586818665)
27,CHOCÓ,27372,JURADÓ,Municipio,7.103338868,-77.67973662,POINT (-77.67973662 7.103338868)
27,CHOCÓ,27413,LLORÓ,Municipio,5.585101179,-76.38544449,POINT (-76.38544449 5.585101179)
27,CHOCÓ,27425,MEDIO ATRATO,Municipio,6.033880098,-76.6734697,POINT (-76.6734697 6.033880098)
27,CHOCÓ,27430,MEDIO BAUDÓ,Municipio,5.110392243,-76.99593075,POINT (-76.99593075 5.110392243)
27,CHOCÓ,27450,MEDIO SAN JUAN,Municipio,4.621182739,-76.80861843,POINT (-76.80861843 4.621182739)
27,CHOCÓ,27491,NÓVITA,Municipio,4.853386627,-76.61823669,POINT (-76.61823669 4.853386627)
27,CHOCÓ,27495,NUQUÍ,Municipio,5.591359844,-77.33057439,POINT (-77.33057439 5.591359844)
27,CHOCÓ,27580,RÍO IRÓ,Municipio,5.190995015,-76.41996151,POINT (-76.41996151 5.190995015)
27,CHOCÓ,27600,RÍO QUITO,Municipio,5.567533337,-76.81157084,POINT (-76.81157084 5.567533337)
27,CHOCÓ,27615,RIOSUCIO,Municipio,7.389887937,-77.24067483,POINT (-77.24067483 7.389887937)
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Municipio,4.958741345,-76.28002361,POINT (-76.28002361 4.958741345)
27,CHOCÓ,27745,SIPÍ,Municipio,4.594415157,-76.54194459,POINT (-76.54194459 4.594415157)
27,CHOCÓ,27787,TADÓ,Municipio,5.26610158,-76.33109547,POINT (-76.33109547 5.26610158)
27,CHOCÓ,27800,UNGUÍA,Municipio,8.117281079,-77.10372723,POINT (-77.10372723 8.117281079)
27,CHOCÓ,27810,UNIÓN PANAMERICANA,Municipio,5.281599258,-76.61962746,POINT (-76.61962746 5.281599258)
41,HUILA,41001,NEIVA,Municipio,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046)
41,HUILA,41006,ACEVEDO,Municipio,1.709114446,-75.99664184,POINT (-75.99664184 1.709114446)
41,HUILA,41013,AGRADO,Municipio,2.26975042,-75.71632236,POINT (-75.71632236 2.26975042)
41,HUILA,41016,AIPE,Municipio,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923)
41,HUILA,41020,ALGECIRAS,Municipio,2.49785068,-75.29134946,POINT (-75.29134946 2.49785068)
41,HUILA,41026,ALTAMIRA,Municipio,2.07922808,-75.76858288,POINT (-75.76858288 2.07922808)
41,HUILA,41078,BARAYA,Municipio,3.135423634,-74.95797796,POINT (-74.95797796 3.135423634)
41,HUILA,41132,CAMPOALEGRE,Municipio,2.658666675,-75.32943803,POINT (-75.32943803 2.658666675)
41,HUILA,41206,COLOMBIA,Municipio,3.262763564,-74.78516117,POINT (-74.78516117 3.262763564)
41,HUILA,41244,ELÍAS,Municipio,2.022053305,-75.94430521,POINT (-75.94430521 2.022053305)
41,HUILA,41298,GARZÓN,Municipio,2.172441496,-75.57131243,POINT (-75.57131243 2.172441496)
41,HUILA,41306,GIGANTE,Municipio,2.371781539,-75.51699754,POINT (-75.51699754 2.371781539)
41,HUILA,41319,GUADALUPE,Municipio,1.984394016,-75.69693549,POINT (-75.69693549 1.984394016)
41,HUILA,41349,HOBO,Municipio,2.541654161,-75.44781083,POINT (-75.44781083 2.541654161)
41,HUILA,41357,ÍQUIRA,Municipio,2.691517773,-75.67383141,POINT (-75.67383141 2.691517773)
41,HUILA,41359,ISNOS,Municipio,1.945591321,-76.18204722,POINT (-76.18204722 1.945591321)
41,HUILA,41378,LA ARGENTINA,Municipio,2.156287619,-76.00679451,POINT (-76.00679451 2.156287619)
41,HUILA,41396,LA PLATA,Municipio,2.328076586,-76.00117299,POINT (-76.00117299 2.328076586)
41,HUILA,41483,NÁTAGA,Municipio,2.576066285,-75.78693757,POINT (-75.78693757 2.576066285)
41,HUILA,41503,OPORAPA,Municipio,2.061191362,-76.04110289,POINT (-76.04110289 2.061191362)
41,HUILA,41518,PAICOL,Municipio,2.40689827,-75.72803027,POINT (-75.72803027 2.40689827)
41,HUILA,41524,PALERMO,Municipio,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967)
41,HUILA,41530,PALESTINA,Municipio,1.68458076,-76.1478559,POINT (-76.1478559 1.68458076)
41,HUILA,41548,PITAL,Municipio,2.259601773,-75.8319516,POINT (-75.8319516 2.259601773)
41,HUILA,41551,PITALITO,Municipio,1.848217185,-76.05217643,POINT (-76.05217643 1.848217185)
41,HUILA,41615,RIVERA,Municipio,2.79286115,-75.23536868,POINT (-75.23536868 2.79286115)
41,HUILA,41660,SALADOBLANCO,Municipio,2.100382849,-76.22897871,POINT (-76.22897871 2.100382849)
41,HUILA,41668,SAN AGUSTÍN,Municipio,1.924165493,-76.4165655,POINT (-76.4165655 1.924165493)
41,HUILA,41676,SANTA MARÍA,Municipio,2.926265937,-75.63359786,POINT (-75.63359786 2.926265937)
41,HUILA,41770,SUAZA,Municipio,1.870992095,-75.80798471,POINT (-75.80798471 1.870992095)
41,HUILA,41791,TARQUI,Municipio,2.130280544,-75.87534845,POINT (-75.87534845 2.130280544)
41,HUILA,41797,TESALIA,Municipio,2.526855132,-75.68259642,POINT (-75.68259642 2.526855132)
41,HUILA,41799,TELLO,Municipio,3.030611777,-75.08536553,POINT (-75.08536553 3.030611777)
41,HUILA,41801,TERUEL,Municipio,2.851852692,-75.75988934,POINT (-75.75988934 2.851852692)
41,HUILA,41807,TIMANÁ,Municipio,1.950715226,-75.91757649,POINT (-75.91757649 1.950715226)
41,HUILA,41872,VILLAVIEJA,Municipio,3.287057875,-75.13838292,POINT (-75.13838292 3.287057875)
41,HUILA,41885,YAGUARÁ,Municipio,2.646563339,-75.51592645,POINT (-75.51592645 2.646563339)
44,LA GUAJIRA,44001,RIOHACHA,Municipio,11.24297214,-72.95876315,POINT (-72.95876315 11.24297214)
44,LA GUAJIRA,44035,ALBANIA,Municipio,11.22869049,-72.53209657,POINT (-72.53209657 11.22869049)
44,LA GUAJIRA,44078,BARRANCAS,Municipio,10.94871677,-72.69696879,POINT (-72.69696879 10.94871677)
44,LA GUAJIRA,44090,DIBULLA,Municipio,11.09029715,-73.43568788,POINT (-73.43568788 11.09029715)
44,LA GUAJIRA,44098,DISTRACCIÓN,Municipio,10.92505107,-72.94444027,POINT (-72.94444027 10.92505107)
44,LA GUAJIRA,44110,EL MOLINO,Municipio,10.63669646,-72.8858431,POINT (-72.8858431 10.63669646)
44,LA GUAJIRA,44279,FONSECA,Municipio,10.8283716,-72.8018178,POINT (-72.8018178 10.8283716)
44,LA GUAJIRA,44378,HATONUEVO,Municipio,11.09905582,-72.73842427,POINT (-72.73842427 11.09905582)
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,Municipio,10.4580941,-73.07209193,POINT (-73.07209193 10.4580941)
44,LA GUAJIRA,44430,MAICAO,Municipio,11.38157764,-72.29500818,POINT (-72.29500818 11.38157764)
44,LA GUAJIRA,44560,MANAURE,Municipio,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263)
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,Municipio,10.81311496,-73.08659986,POINT (-73.08659986 10.81311496)
44,LA GUAJIRA,44847,URIBIA,Municipio,11.99971986,-71.74882662,POINT (-71.74882662 11.99971986)
44,LA GUAJIRA,44855,URUMITA,Municipio,10.4947021,-72.98623991,POINT (-72.98623991 10.4947021)
44,LA GUAJIRA,44874,VILLANUEVA,Municipio,10.58364755,-72.97520286,POINT (-72.97520286 10.58364755)
47,MAGDALENA,47001,SANTA MARTA,Municipio,11.12189436,-73.88527855,POINT (-73.88527855 11.12189436)
47,MAGDALENA,47030,ALGARROBO,Municipio,10.25356475,-74.10323027,POINT (-74.10323027 10.25356475)
47,MAGDALENA,47053,ARACATACA,Municipio,10.64490877,-73.87972257,POINT (-73.87972257 10.64490877)
47,MAGDALENA,47058,ARIGUANÍ,Municipio,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955)
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,Municipio,10.3132933,-74.80834413,POINT (-74.80834413 10.3132933)
47,MAGDALENA,47170,CHIVOLO,Municipio,10.09951961,-74.52606667,POINT (-74.52606667 10.09951961)
47,MAGDALENA,47189,CIÉNAGA,Municipio,10.85754552,-74.02500493,POINT (-74.02500493 10.85754552)
47,MAGDALENA,47205,CONCORDIA,Municipio,10.23284801,-74.77810175,POINT (-74.77810175 10.23284801)
47,MAGDALENA,47245,EL BANCO,Municipio,9.114930635,-73.98105491,POINT (-73.98105491 9.114930635)
47,MAGDALENA,47258,EL PIÑÓN,Municipio,10.34310988,-74.67817756,POINT (-74.67817756 10.34310988)
47,MAGDALENA,47268,EL RETÉN,Municipio,10.65961696,-74.3251597,POINT (-74.3251597 10.65961696)
47,MAGDALENA,47288,FUNDACIÓN,Municipio,10.45937818,-73.88406518,POINT (-73.88406518 10.45937818)
47,MAGDALENA,47318,GUAMAL,Municipio,9.248004673,-74.13968085,POINT (-74.13968085 9.248004673)
47,MAGDALENA,47460,NUEVA GRANADA,Municipio,9.735998134,-74.32840222,POINT (-74.32840222 9.735998134)
47,MAGDALENA,47541,PEDRAZA,Municipio,10.15429546,-74.83178091,POINT (-74.83178091 10.15429546)
47,MAGDALENA,47545,PIJIÑO DEL CARMEN,Municipio,9.530748654,-74.1447657,POINT (-74.1447657 9.530748654)
47,MAGDALENA,47551,PIVIJAY,Municipio,10.43303399,-74.41251197,POINT (-74.41251197 10.43303399)
47,MAGDALENA,47555,PLATO,Municipio,9.76945611,-74.60181576,POINT (-74.60181576 9.76945611)
47,MAGDALENA,47570,PUEBLOVIEJO,Municipio,10.84758901,-74.36057942,POINT (-74.36057942 10.84758901)
47,MAGDALENA,47605,REMOLINO,Municipio,10.64860351,-74.58106823,POINT (-74.58106823 10.64860351)
47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL,Municipio,10.10533028,-74.2644392,POINT (-74.2644392 10.10533028)
47,MAGDALENA,47675,SALAMINA,Municipio,10.51538178,-74.72296972,POINT (-74.72296972 10.51538178)
47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,Municipio,9.380680272,-74.19797988,POINT (-74.19797988 9.380680272)
47,MAGDALENA,47703,SAN ZENÓN,Municipio,9.306869548,-74.35851644,POINT (-74.35851644 9.306869548)
47,MAGDALENA,47707,SANTA ANA,Municipio,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215)
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,Municipio,9.484388135,-74.66521178,POINT (-74.66521178 9.484388135)
47,MAGDALENA,47745,SITIONUEVO,Municipio,10.89027616,-74.62966038,POINT (-74.62966038 10.89027616)
47,MAGDALENA,47798,TENERIFE,Municipio,9.924701267,-74.73263001,POINT (-74.73263001 9.924701267)
47,MAGDALENA,47960,ZAPAYÁN,Municipio,10.11779893,-74.69115456,POINT (-74.69115456 10.11779893)
47,MAGDALENA,47980,ZONA BANANERA,Municipio,10.79634658,-74.17798317,POINT (-74.17798317 10.79634658)
50,META,50001,VILLAVICENCIO,Municipio,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877)
50,META,50006,ACACÍAS,Municipio,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008)
50,META,50110,BARRANCA DE UPÍA,Municipio,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127)
50,META,50124,CABUYARO,Municipio,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759)
50,META,50150,CASTILLA LA NUEVA,Municipio,3.805154089,-73.53886668,POINT (-73.53886668 3.805154089)
50,META,50223,CUBARRAL,Municipio,3.834631516,-74.06232494,POINT (-74.06232494 3.834631516)
50,META,50226,CUMARAL,Municipio,4.232526389,-73.31477539,POINT (-73.31477539 4.232526389)
50,META,50245,EL CALVARIO,Municipio,4.353769888,-73.71441684,POINT (-73.71441684 4.353769888)
50,META,50251,EL CASTILLO,Municipio,3.60282633,-73.89445238,POINT (-73.89445238 3.60282633)
50,META,50270,EL DORADO,Municipio,3.706969785,-73.83161892,POINT (-73.83161892 3.706969785)
50,META,50287,FUENTE DE ORO,Municipio,3.382370124,-73.59625429,POINT (-73.59625429 3.382370124)
50,META,50313,GRANADA,Municipio,3.441051399,-73.7611547,POINT (-73.7611547 3.441051399)
50,META,50318,GUAMAL,Municipio,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585)
50,META,50325,MAPIRIPÁN,Municipio,3.117523361,-71.93805692,POINT (-71.93805692 3.117523361)
50,META,50330,MESETAS,Municipio,3.154771201,-74.12454824,POINT (-74.12454824 3.154771201)
50,META,50350,LA MACARENA,Municipio,2.161863917,-74.09488076,POINT (-74.09488076 2.161863917)
50,META,50370,URIBE,Municipio,3.047726858,-74.43066134,POINT (-74.43066134 3.047726858)
50,META,50400,LEJANÍAS,Municipio,3.614714873,-74.09628467,POINT (-74.09628467 3.614714873)
50,META,50450,PUERTO CONCORDIA,Municipio,2.752260112,-72.7210941,POINT (-72.7210941 2.752260112)
50,META,50568,PUERTO GAITÁN,Municipio,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467)
50,META,50573,PUERTO LÓPEZ,Municipio,4.014298921,-72.64570499,POINT (-72.64570499 4.014298921)
50,META,50577,PUERTO LLERAS,Municipio,3.193092925,-73.23671436,POINT (-73.23671436 3.193092925)
50,META,50590,PUERTO RICO,Municipio,2.758083657,-73.13780171,POINT (-73.13780171 2.758083657)
50,META,50606,RESTREPO,Municipio,4.204310977,-73.50226037,POINT (-73.50226037 4.204310977)
50,META,50680,SAN CARLOS DE GUAROA,Municipio,3.84761678,-73.27583401,POINT (-73.27583401 3.84761678)
50,META,50683,SAN JUAN DE ARAMA,Municipio,3.289851171,-73.81635243,POINT (-73.81635243 3.289851171)
50,META,50686,SAN JUANITO,Municipio,4.471346322,-73.66041355,POINT (-73.66041355 4.471346322)
50,META,50689,SAN MARTÍN,Municipio,3.515860962,-72.65672742,POINT (-72.65672742 3.515860962)
50,META,50711,VISTAHERMOSA,Municipio,2.811616698,-73.66652234,POINT (-73.66652234 2.811616698)
